ReceivingStatsID,PlayerID,PositionID,TeamID,GameID,Rec,RecYds,RecTD,Lng,LongTarget,LongRec,LongYds,LongTD,ShortTarget,ShortRec,ShortYds,ShortTD,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,TotalTargets,RZTotal
1775,410,2,22,169,2,-1,0,0,0,0,0,0,2,2,-1,0,0,0,0,0,2,0
1776,412,3,22,129,1,25,0,25,1,1,25,0,0,0,0,0,0,0,0,0,1,0
1777,412,3,22,159,1,23,0,23,0,0,0,0,1,1,23,0,0,0,0,0,1,0
1778,412,3,22,165,3,37,0,15,1,0,0,0,4,3,37,0,2,0,0,0,5,2
1779,413,3,22,11,1,62,0,62,1,1,62,0,0,0,0,0,0,0,0,0,1,0
1780,413,3,22,168,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1781,414,2,22,51,2,18,0,12,0,0,0,0,3,2,18,0,0,0,0,0,3,0
1782,414,2,22,147,1,8,0,8,0,0,0,0,2,1,8,0,0,0,0,0,2,0
1783,416,3,22,11,8,98,0,33,2,2,49,0,7,6,49,0,0,0,0,0,9,0
1784,416,3,22,51,2,62,0,46,2,2,62,0,1,0,0,0,0,0,0,0,3,0
1785,416,3,22,129,5,72,0,18,4,3,51,0,4,2,21,0,1,0,0,0,8,1
1786,416,3,22,136,3,26,0,16,1,0,0,0,5,3,26,0,0,0,0,0,6,0
1787,416,3,22,147,1,16,0,16,2,1,16,0,1,0,0,0,0,0,0,0,3,0
1788,416,3,22,159,4,38,0,15,0,0,0,0,5,4,38,0,0,0,0,0,5,0
1789,416,3,22,165,3,25,0,14,1,0,0,0,3,3,25,0,0,1,0,0,4,1
1790,416,3,22,166,5,103,1,46,2,2,62,1,3,3,41,0,0,0,0,0,5,0
1791,416,3,22,167,4,57,0,45,1,1,45,0,3,3,12,0,0,1,0,0,4,1
1792,416,3,22,168,4,32,1,16,1,1,16,0,3,3,16,1,0,1,0,1,4,1
1793,416,3,22,169,5,162,1,69,5,4,152,1,1,1,10,0,0,0,0,0,6,0
1794,418,2,22,11,6,37,0,16,0,0,0,0,8,6,37,0,0,0,0,0,8,0
1795,418,2,22,51,2,15,0,9,0,0,0,0,2,2,15,0,0,0,0,0,2,0
1796,418,2,22,147,8,77,1,19,0,0,0,0,10,8,77,1,1,0,0,1,10,1
1797,418,2,22,153,6,58,0,19,0,0,0,0,7,6,58,0,1,0,0,0,7,1
1798,418,2,22,159,3,21,0,13,0,0,0,0,3,3,21,0,1,0,0,0,3,1
1799,418,2,22,165,3,16,0,11,0,0,0,0,3,3,16,0,0,0,0,0,3,0
1800,418,2,22,166,4,17,0,10,0,0,0,0,4,4,17,0,0,0,0,0,4,0
1801,418,2,22,169,2,16,0,13,0,0,0,0,4,2,16,0,0,0,0,0,4,0
1802,419,3,22,11,3,42,0,21,0,0,0,0,5,3,42,0,0,0,0,0,5,0
1803,419,3,22,169,2,17,1,11,0,0,0,0,2,2,17,1,1,0,0,1,2,1
1804,420,4,22,11,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
1805,420,4,22,51,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1806,420,4,22,129,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
1807,420,4,22,136,1,13,0,13,0,0,0,0,3,1,13,0,1,0,0,0,3,1
1808,420,4,22,147,5,43,0,13,1,0,0,0,6,5,43,0,0,0,0,0,7,0
1809,420,4,22,153,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
1810,420,4,22,159,1,10,0,10,0,0,0,0,1,1,10,0,0,0,0,0,1,0
1811,420,4,22,165,1,4,0,4,0,0,0,0,2,1,4,0,0,0,0,0,2,0
1812,420,4,22,166,1,3,0,3,0,0,0,0,3,1,3,0,0,0,0,0,3,0
1813,420,4,22,169,1,15,1,15,0,0,0,0,2,1,15,1,1,0,0,1,2,1
1814,422,3,23,15,4,56,0,16,1,1,16,0,4,3,40,0,1,0,0,0,5,1
1815,422,3,23,32,5,38,0,20,1,1,20,0,5,4,18,0,0,0,0,0,6,0
1816,422,3,23,53,2,32,0,20,1,1,20,0,2,1,12,0,1,0,0,0,3,1
1817,422,3,23,78,4,50,0,20,1,0,0,0,4,4,50,0,0,0,0,0,5,0
1818,422,3,23,85,3,35,0,16,2,1,16,0,4,2,19,0,1,0,0,0,6,1
1819,422,3,23,98,6,45,1,23,2,1,23,0,7,5,22,1,0,1,3,1,9,4
1820,422,3,23,120,4,31,0,14,1,0,0,0,5,4,31,0,0,1,0,0,6,1
1821,422,3,23,128,6,61,0,18,0,0,0,0,8,6,61,0,1,0,0,0,8,1
1822,422,3,23,137,2,28,0,24,0,0,0,0,4,2,28,0,0,0,1,0,4,1
1823,422,3,23,140,2,6,0,3,0,0,0,0,2,2,6,0,0,0,0,0,2,0
1824,422,3,23,144,7,123,1,49,2,1,22,0,9,6,101,1,0,1,0,1,11,1
1825,422,3,23,170,3,14,0,6,1,0,0,0,4,3,14,0,0,0,0,0,5,0
1826,425,2,23,15,1,14,0,14,0,0,0,0,1,1,14,0,0,0,0,0,1,0
1827,425,2,23,170,1,15,1,15,0,0,0,0,1,1,15,1,1,0,0,1,1,1
1828,428,4,23,53,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1829,428,4,23,78,1,36,0,36,1,1,36,0,1,0,0,0,0,0,0,0,2,0
1830,428,4,23,98,1,2,0,2,0,0,0,0,3,1,2,0,0,1,0,0,3,1
1831,428,4,23,120,1,32,0,32,2,1,32,0,0,0,0,0,1,0,0,0,2,1
1832,428,4,23,128,1,11,0,11,1,0,0,0,3,1,11,0,1,0,0,0,4,1
1833,428,4,23,140,2,27,1,20,0,0,0,0,2,2,27,1,1,1,0,1,2,2
1834,428,4,23,144,3,61,1,22,3,2,39,1,3,1,22,0,2,0,0,1,6,2
1835,430,3,23,15,2,22,0,12,0,0,0,0,2,2,22,0,0,0,0,0,2,0
1836,430,3,23,32,1,4,0,4,4,0,0,0,3,1,4,0,2,0,0,0,7,2
1837,430,3,23,53,3,62,0,53,4,1,53,0,3,2,9,0,0,0,0,0,7,0
1838,430,3,23,78,1,15,1,15,0,0,0,0,2,1,15,1,1,0,0,1,2,1
1839,430,3,23,85,4,61,0,30,2,1,30,0,3,3,31,0,0,0,0,0,5,0
1840,430,3,23,98,5,54,0,24,2,1,18,0,7,4,36,0,0,2,0,0,9,2
1841,430,3,23,120,3,70,0,60,2,1,60,0,2,2,10,0,0,0,0,0,4,0
1842,430,3,23,128,2,15,0,12,0,0,0,0,2,2,15,0,0,0,0,0,2,0
1843,430,3,23,137,3,34,0,17,3,2,34,0,2,1,0,0,0,0,0,0,5,0
1844,430,3,23,140,1,19,0,19,1,0,0,0,1,1,19,0,0,0,0,0,2,0
1845,430,3,23,144,3,50,0,29,1,0,0,0,6,3,50,0,1,2,0,0,7,3
1846,430,3,23,170,1,8,0,8,1,0,0,0,2,1,8,0,0,1,0,0,3,1
1847,431,3,23,15,1,39,1,39,1,1,39,1,0,0,0,0,0,0,0,0,1,0
1848,431,3,23,53,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
1849,431,3,23,120,1,16,0,16,0,0,0,0,2,1,16,0,0,0,0,0,2,0
1850,431,3,23,128,2,22,0,12,0,0,0,0,2,2,22,0,0,0,0,0,2,0
1851,431,3,23,140,1,48,0,48,1,1,48,0,0,0,0,0,0,0,0,0,1,0
1852,431,3,23,170,2,38,1,33,1,0,0,0,2,2,38,1,0,0,0,0,3,0
1853,432,2,23,15,3,40,1,21,0,0,0,0,5,3,40,1,0,0,1,1,5,1
1854,432,2,23,32,5,76,0,39,0,0,0,0,5,5,76,0,0,0,0,0,5,0
1855,432,2,23,53,1,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,2,1
1856,432,2,23,78,5,45,1,30,0,0,0,0,6,5,45,1,0,1,0,1,6,1
1857,432,2,23,85,4,27,1,14,0,0,0,0,4,4,27,1,1,0,0,1,4,1
1858,432,2,23,98,1,1,0,1,0,0,0,0,3,1,1,0,0,1,0,0,3,1
1859,432,2,23,120,1,23,0,23,0,0,0,0,1,1,23,0,0,0,0,0,1,0
1860,432,2,23,128,1,2,0,2,0,0,0,0,4,1,2,0,0,2,0,0,4,2
1861,432,2,23,137,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1862,432,2,23,140,3,43,0,23,0,0,0,0,4,3,43,0,2,0,0,0,4,2
1863,432,2,23,144,2,18,0,12,0,0,0,0,2,2,18,0,0,0,0,0,2,0
1864,432,2,23,170,1,14,0,14,0,0,0,0,1,1,14,0,0,0,0,0,1,0
1865,434,2,23,137,1,12,0,12,0,0,0,0,1,1,12,0,0,0,0,0,1,0
1866,435,4,23,15,2,12,0,8,0,0,0,0,2,2,12,0,0,0,0,0,2,0
1867,435,4,23,85,1,22,0,22,0,0,0,0,1,1,22,0,0,0,0,0,1,0
1868,435,4,23,170,3,42,0,24,1,1,24,0,3,2,18,0,0,0,0,0,4,0
1869,436,4,23,98,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
1870,436,4,23,137,1,63,0,63,0,0,0,0,2,1,63,0,0,0,0,0,2,0
1871,436,4,23,140,4,34,0,17,0,0,0,0,4,4,34,0,0,0,0,0,4,0
1872,437,3,23,32,1,19,0,19,0,0,0,0,1,1,19,0,0,0,0,0,1,0
1873,437,3,23,128,2,13,0,10,0,0,0,0,2,2,13,0,0,0,0,0,2,0
1874,437,3,23,140,1,10,0,10,1,0,0,0,1,1,10,0,0,0,0,0,2,0
1875,437,3,23,144,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
1876,438,3,23,15,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
1877,438,3,23,32,3,12,0,10,2,0,0,0,4,3,12,0,0,0,0,0,6,0
1878,438,3,23,98,3,24,0,10,1,0,0,0,3,3,24,0,1,0,0,0,4,1
1879,438,3,23,128,2,20,0,11,1,0,0,0,2,2,20,0,0,0,0,0,3,0
1880,438,3,23,137,1,6,0,6,0,0,0,0,1,1,6,0,0,1,0,0,1,1
1881,438,3,23,144,4,33,0,11,0,0,0,0,5,4,33,0,1,0,0,0,5,1
1882,439,2,23,15,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
1883,439,2,23,32,1,14,0,14,0,0,0,0,2,1,14,0,0,0,0,0,2,0
1884,439,2,23,85,2,35,1,32,0,0,0,0,2,2,35,1,0,0,1,1,2,1
1885,439,2,23,128,3,32,0,21,0,0,0,0,3,3,32,0,0,0,0,0,3,0
1886,439,2,23,137,2,47,1,34,0,0,0,0,2,2,47,1,1,1,0,1,2,2
1887,439,2,23,140,2,3,0,9,0,0,0,0,3,2,3,0,1,0,0,0,3,1
1888,439,2,23,144,3,24,0,9,0,0,0,0,4,3,24,0,0,0,0,0,4,0
1889,440,3,23,15,2,22,0,11,1,0,0,0,4,2,22,0,0,0,0,0,5,0
1890,440,3,23,53,1,5,0,5,0,0,0,0,3,1,5,0,0,0,0,0,3,0
1891,440,3,23,85,2,17,0,17,1,1,17,0,1,1,0,0,0,0,0,0,2,0
1892,441,4,23,32,1,16,0,16,2,0,0,0,3,1,16,0,1,1,0,0,5,2
1893,441,4,23,53,2,11,0,10,2,0,0,0,4,2,11,0,0,0,0,0,6,0
1894,441,4,23,78,3,28,0,19,0,0,0,0,4,3,28,0,0,0,0,0,4,0
1895,441,4,23,98,3,51,0,27,0,0,0,0,3,3,51,0,0,0,0,0,3,0
1896,441,4,23,128,1,23,1,23,1,1,23,1,3,0,0,0,1,1,0,0,4,2
1897,441,4,23,137,4,39,0,15,1,0,0,0,5,4,39,0,1,0,0,0,6,1
1898,441,4,23,140,1,21,0,21,0,0,0,0,1,1,21,0,0,0,0,0,1,0
1899,441,4,23,170,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1900,443,2,24,97,6,65,0,15,1,0,0,0,6,6,65,0,1,0,0,0,7,1
1901,443,2,24,175,7,57,0,19,1,0,0,0,9,7,57,0,0,0,0,0,10,0
1902,445,4,24,86,5,74,0,37,0,0,0,0,5,5,74,0,0,0,0,0,5,0
1903,445,4,24,97,3,17,0,9,0,0,0,0,6,3,17,0,0,1,1,0,6,2
1904,445,4,24,102,6,105,0,28,1,1,22,0,8,5,83,0,2,0,0,0,9,2
1905,445,4,24,113,2,15,0,11,0,0,0,0,5,2,15,0,1,0,0,0,5,1
1906,445,4,24,162,3,36,0,24,2,1,24,0,3,2,12,0,0,0,0,0,5,0
1907,445,4,24,172,2,27,0,22,1,1,22,0,1,1,5,0,0,0,0,0,2,0
1908,445,4,24,173,4,21,0,16,0,0,0,0,6,4,21,0,1,0,0,0,6,1
1909,445,4,24,174,1,12,1,12,0,0,0,0,2,1,12,1,1,0,0,1,2,1
1910,445,4,24,176,3,28,1,19,1,1,19,1,2,2,9,0,1,0,0,1,3,1
1911,445,4,24,177,3,2,0,3,0,0,0,0,3,3,2,0,0,1,0,0,3,1
1912,446,2,24,162,3,15,0,10,0,0,0,0,4,3,15,0,0,0,0,0,4,0
1913,446,2,24,175,2,13,0,8,0,0,0,0,2,2,13,0,1,0,0,0,2,1
1914,446,2,24,176,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
1915,448,3,24,173,1,42,0,42,1,1,42,0,0,0,0,0,0,0,0,0,1,0
1916,449,4,24,162,2,19,0,14,0,0,0,0,2,2,19,0,0,0,0,0,2,0
1917,449,4,24,172,1,14,0,14,0,0,0,0,2,1,14,0,0,1,0,0,2,1
1918,449,4,24,173,1,2,1,2,0,0,0,0,1,1,2,1,0,0,1,1,1,1
1919,449,4,24,175,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0
1920,449,4,24,176,2,11,0,6,0,0,0,0,3,2,11,0,0,0,0,0,3,0
1921,450,4,24,177,2,71,0,41,0,0,0,0,2,2,71,0,0,0,0,0,2,0
1922,451,3,24,97,5,57,1,25,1,1,17,0,6,4,47,1,2,0,0,0,7,2
1923,451,3,24,102,5,72,1,24,2,2,41,0,4,3,31,1,0,2,0,1,6,2
1924,451,3,24,162,5,63,0,28,1,1,28,0,5,4,35,0,0,0,0,0,6,0
1925,451,3,24,173,2,27,0,21,1,1,21,0,1,1,6,0,0,0,0,0,2,0
1926,451,3,24,174,1,14,0,14,0,0,0,0,1,1,14,0,0,0,0,0,1,0
1927,451,3,24,175,7,74,0,17,0,0,0,0,9,7,74,0,2,0,0,0,9,2
1928,451,3,24,176,2,5,0,3,0,0,0,0,3,2,5,0,0,0,0,0,3,0
1929,451,3,24,177,2,8,1,5,1,0,0,0,3,2,8,1,0,0,1,1,4,1
1930,453,2,24,86,8,78,1,21,0,0,0,0,10,8,78,1,2,0,0,1,10,2
1931,453,2,24,97,4,39,0,14,0,0,0,0,5,4,39,0,1,0,0,0,5,1
1932,453,2,24,102,4,17,0,12,0,0,0,0,6,4,17,0,0,0,0,0,6,0
1933,453,2,24,113,6,52,0,14,0,0,0,0,7,6,52,0,1,0,0,1,7,1
1934,453,2,24,162,3,16,0,7,0,0,0,0,3,3,16,0,0,0,0,0,3,0
1935,453,2,24,171,3,13,0,5,0,0,0,0,3,3,13,0,1,0,0,0,3,1
1936,453,2,24,172,2,27,0,28,0,0,0,0,4,2,27,0,0,0,0,0,4,0
1937,453,2,24,173,7,58,0,26,0,0,0,0,9,7,58,0,1,0,0,0,9,1
1938,453,2,24,176,3,13,0,6,0,0,0,0,4,3,13,0,0,0,0,0,4,0
1939,453,2,24,177,3,27,0,20,0,0,0,0,4,3,27,0,0,0,0,0,4,0
1940,456,4,24,174,2,5,1,4,0,0,0,0,2,2,5,1,0,0,1,1,2,1
1941,456,4,24,176,1,12,0,12,0,0,0,0,1,1,12,0,0,0,0,0,1,0
1942,457,2,24,86,3,37,0,25,0,0,0,0,3,3,37,0,0,0,0,0,3,0
1943,457,2,24,113,3,24,0,12,0,0,0,0,3,3,24,0,1,0,0,0,3,1
1944,457,2,24,162,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1945,457,2,24,171,3,11,1,7,0,0,0,0,3,3,11,1,0,1,0,1,3,1
1946,457,2,24,172,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
1947,457,2,24,173,3,25,0,15,0,0,0,0,4,3,25,0,0,0,0,0,4,0
1948,458,2,24,97,1,2,0,2,0,0,0,0,3,1,2,0,1,0,0,0,3,1
1949,458,2,24,113,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
1950,458,2,24,162,1,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,0,0,1,0
1951,458,2,24,171,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
1952,458,2,24,173,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0
1953,460,3,24,86,2,19,0,16,5,1,16,0,3,1,3,0,0,0,0,0,8,0
1954,460,3,24,97,4,27,0,8,2,0,0,0,8,4,27,0,2,0,0,0,10,2
1955,460,3,24,102,2,27,0,20,2,1,20,0,1,1,7,0,0,0,0,0,3,0
1956,460,3,24,113,4,30,1,10,1,0,0,0,8,4,30,1,0,0,1,1,9,1
1957,460,3,24,162,9,122,2,26,6,2,45,1,8,7,77,1,1,0,1,1,14,2
1958,460,3,24,171,3,31,0,25,2,1,25,0,2,2,6,0,1,0,0,0,4,1
1959,460,3,24,172,8,117,1,30,4,2,58,0,7,6,59,1,3,0,0,1,11,3
1960,460,3,24,173,7,87,0,22,3,1,22,0,9,6,65,0,0,0,0,0,12,0
1961,460,3,24,174,3,157,1,84,3,1,84,0,3,2,73,1,0,0,0,0,6,0
1962,460,3,24,175,3,32,0,18,3,1,18,0,4,2,14,0,0,0,0,0,7,0
1963,460,3,24,176,3,35,0,17,1,1,17,0,4,2,18,0,0,0,0,0,5,0
1964,460,3,24,177,3,11,0,5,2,0,0,0,7,3,11,0,1,1,0,0,9,2
1965,461,3,24,86,2,11,0,6,0,0,0,0,4,2,11,0,2,0,0,0,4,2
1966,461,3,24,113,2,84,1,80,4,1,80,1,2,1,4,0,1,0,0,0,6,1
1967,461,3,24,171,2,36,0,20,2,2,36,0,1,0,0,0,1,0,0,0,3,1
1968,461,3,24,172,1,3,0,3,0,0,0,0,3,1,3,0,0,1,0,0,3,1
1969,461,3,24,173,1,8,0,8,1,0,0,0,1,1,8,0,0,0,0,0,2,0
1970,462,3,24,86,3,19,0,15,2,0,0,0,6,3,19,0,1,0,0,0,8,1
1971,462,3,24,97,6,52,0,20,0,0,0,0,8,6,52,0,1,0,1,0,8,2
1972,462,3,24,102,7,78,1,35,1,1,35,0,9,6,43,1,0,2,0,1,10,2
1973,462,3,24,113,3,17,0,13,4,0,0,0,8,3,17,0,0,0,0,0,12,0
1974,462,3,24,162,4,10,0,7,0,0,0,0,5,4,10,0,0,0,0,0,5,0
1975,462,3,24,171,4,78,0,32,3,2,57,0,3,2,21,0,0,0,0,0,6,0
1976,462,3,24,172,1,5,0,5,0,0,0,0,3,1,5,0,0,1,0,0,3,1
1977,462,3,24,173,3,37,0,18,2,1,17,0,2,2,20,0,0,0,0,0,4,0
1978,462,3,24,174,3,50,1,25,2,2,47,1,1,1,3,0,0,0,0,0,3,0
1979,462,3,24,175,2,15,0,9,0,0,0,0,5,2,15,0,0,0,0,0,5,0
1980,462,3,24,176,9,118,1,37,4,3,80,0,7,6,38,1,1,1,0,1,11,2
1981,462,3,24,177,4,71,0,34,2,1,34,0,5,3,37,0,1,0,0,0,7,1
1982,463,4,25,28,2,32,0,17,0,0,0,0,4,2,32,0,0,0,1,0,4,1
1983,463,4,25,65,1,1,0,1,1,0,0,0,2,1,1,0,0,1,0,0,3,1
1984,463,4,25,89,5,65,1,24,1,0,0,0,7,5,65,1,1,2,1,1,8,4
1985,463,4,25,92,3,21,0,8,0,0,0,0,4,3,21,0,1,0,0,0,4,1
1986,463,4,25,99,2,27,0,24,0,0,0,0,6,2,27,0,0,0,1,0,6,1
1987,463,4,25,172,7,31,0,12,0,0,0,0,8,7,31,0,1,0,0,0,8,1
1988,463,4,25,175,5,31,0,12,0,0,0,0,6,5,31,0,1,0,0,0,6,1
1989,463,4,25,178,3,35,0,14,1,0,0,0,4,3,35,0,0,0,0,0,5,0
1990,463,4,25,179,4,58,1,25,1,1,25,0,4,3,33,1,1,0,1,1,5,2
1991,463,4,25,180,7,45,0,13,0,0,0,0,9,7,45,0,0,0,4,0,9,4
1992,464,3,25,23,5,42,0,13,0,0,0,0,6,5,42,0,0,0,0,0,6,0
1993,464,3,25,28,2,26,0,17,0,0,0,0,4,2,26,0,0,0,0,0,4,0
1994,464,3,25,65,1,7,0,7,0,0,0,0,3,1,7,0,0,0,0,0,3,0
1995,464,3,25,89,1,18,0,18,1,1,18,0,1,0,0,0,0,1,0,0,2,1
1996,464,3,25,92,1,3,0,3,1,0,0,0,3,1,3,0,0,0,0,0,4,0
1997,464,3,25,99,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
1998,464,3,25,172,3,27,0,12,0,0,0,0,4,3,27,0,1,0,0,0,4,1
1999,464,3,25,175,2,13,1,7,1,0,0,0,2,2,13,1,0,1,0,1,3,1
2000,464,3,25,180,2,20,0,16,0,0,0,0,2,1,4,0,0,0,0,0,2,0
2001,464,3,25,181,2,17,0,14,0,0,0,0,3,2,17,0,1,0,1,0,3,2
2002,466,3,25,23,2,39,0,21,0,0,0,0,2,2,39,0,0,0,1,0,2,1
2003,466,3,25,28,6,74,0,35,2,1,35,0,5,5,39,0,2,0,1,0,7,3
2004,466,3,25,65,1,19,0,19,1,0,0,0,3,1,19,0,0,0,0,0,4,0
2005,466,3,25,89,5,50,0,18,2,0,0,0,5,5,50,0,1,0,0,0,7,1
2006,466,3,25,92,3,25,1,15,0,0,0,0,7,3,25,1,0,0,1,1,7,1
2007,466,3,25,99,2,26,0,15,0,0,0,0,4,2,26,0,1,0,1,0,4,2
2008,466,3,25,172,5,36,0,11,2,0,0,0,6,5,36,0,0,0,0,0,8,0
2009,466,3,25,175,3,55,0,31,0,0,0,0,4,3,55,0,0,0,0,0,4,0
2010,466,3,25,179,3,35,0,17,0,0,0,0,3,3,35,0,0,0,0,0,3,0
2011,466,3,25,180,1,1,0,12,0,0,0,0,1,1,12,0,0,0,0,0,1,0
2012,466,3,25,181,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2013,467,4,25,89,1,14,0,14,0,0,0,0,1,1,14,0,0,0,0,0,1,0
2014,467,4,25,99,1,7,0,7,0,0,0,0,1,1,7,0,0,0,0,0,1,0
2015,467,4,25,181,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2016,469,3,25,23,7,50,2,20,1,0,0,0,10,7,50,2,1,0,2,2,11,3
2017,469,3,25,28,4,38,0,18,0,0,0,0,4,4,38,0,1,0,0,0,4,1
2018,469,3,25,65,3,23,0,11,0,0,0,0,3,3,23,0,0,0,0,0,3,0
2019,469,3,25,89,5,46,1,14,0,0,0,0,6,5,46,1,1,0,0,1,6,1
2020,469,3,25,92,3,24,0,16,1,0,0,0,6,3,24,0,0,0,0,0,7,0
2021,469,3,25,172,5,49,0,16,0,0,0,0,6,5,49,0,1,0,0,0,6,1
2022,469,3,25,175,5,46,1,12,0,0,0,0,5,5,46,1,0,1,0,1,5,1
2023,469,3,25,178,6,75,1,21,1,0,0,0,7,6,75,1,2,0,0,1,8,2
2024,469,3,25,179,4,46,0,15,1,0,0,0,4,4,46,0,1,0,0,0,5,1
2025,469,3,25,180,7,53,0,12,0,0,0,0,10,7,53,0,1,0,0,0,10,1
2026,469,3,25,181,8,68,0,25,1,1,25,0,10,7,43,0,0,0,0,0,11,0
2027,471,3,25,23,2,24,0,18,1,0,0,0,2,2,24,0,0,0,0,0,3,0
2028,471,3,25,28,2,27,0,23,0,0,0,0,2,2,27,0,0,0,0,0,2,0
2029,471,3,25,65,1,3,1,3,0,0,0,0,2,1,3,1,0,0,2,1,2,2
2030,471,3,25,89,1,21,1,21,1,1,21,1,0,0,0,0,0,0,0,0,1,0
2031,471,3,25,92,1,13,0,13,0,0,0,0,1,1,13,0,0,0,0,0,1,0
2032,471,3,25,172,1,4,0,4,2,0,0,0,3,1,4,0,2,0,0,0,5,2
2033,471,3,25,180,1,14,0,14,0,0,0,0,1,1,14,0,0,0,0,0,1,0
2034,472,2,25,23,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
2035,472,2,25,28,2,3,0,2,0,0,0,0,2,2,3,0,0,0,0,0,2,0
2036,472,2,25,65,3,21,0,9,0,0,0,0,3,3,21,0,0,0,0,0,3,0
2037,472,2,25,89,1,8,0,8,0,0,0,0,2,1,8,0,0,1,0,0,2,1
2038,472,2,25,92,4,24,0,15,0,0,0,0,5,4,24,0,0,0,0,0,5,0
2039,472,2,25,99,4,19,1,7,0,0,0,0,5,4,19,1,0,3,1,1,5,4
2040,472,2,25,172,2,7,0,11,0,0,0,0,5,2,7,0,0,0,0,0,5,0
2041,472,2,25,175,2,12,0,13,0,0,0,0,2,2,12,0,1,0,0,0,2,1
2042,472,2,25,178,3,40,0,20,0,0,0,0,3,3,27,0,0,0,0,0,3,0
2043,472,2,25,179,2,22,0,12,0,0,0,0,3,2,22,0,1,0,0,0,3,1
2044,472,2,25,180,1,-4,0,-4,0,0,0,0,2,1,-4,0,0,0,0,0,2,0
2045,472,2,25,181,2,11,0,6,0,0,0,0,3,2,11,0,1,0,0,0,3,1
2046,474,2,25,178,1,8,0,8,0,0,0,0,1,1,8,0,1,0,0,0,1,1
2047,475,4,25,23,4,31,0,16,0,0,0,0,5,4,31,0,0,0,1,0,5,1
2048,475,4,25,28,1,18,1,18,1,1,18,1,1,0,0,0,2,0,0,1,2,2
2049,475,4,25,65,2,51,0,38,1,1,38,0,1,1,13,0,0,0,0,0,2,0
2050,475,4,25,99,1,9,0,9,1,0,0,0,2,1,9,0,0,0,0,0,3,0
2051,475,4,25,175,2,11,0,8,0,0,0,0,2,2,11,0,0,0,0,0,2,0
2052,475,4,25,178,1,5,0,5,1,0,0,0,1,1,5,0,0,0,0,0,2,0
2053,475,4,25,179,2,33,0,26,0,0,0,0,2,2,33,0,0,0,0,0,2,0
2054,475,4,25,181,4,58,0,20,2,2,38,0,2,2,20,0,0,0,0,0,4,0
2055,478,2,25,28,1,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2056,478,2,25,65,2,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057,478,2,25,89,2,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,478,2,25,92,1,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,478,2,25,179,3,25,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060,478,2,25,181,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,479,3,25,23,4,35,1,11,1,0,0,0,4,4,35,1,1,1,0,1,5,2
2062,479,3,25,28,3,35,1,16,1,1,16,0,3,2,19,1,1,0,0,1,4,1
2063,479,3,25,65,2,59,0,50,3,1,50,0,4,1,9,0,1,0,0,0,7,1
2064,479,3,25,89,3,50,0,38,4,1,38,0,4,2,12,0,0,0,1,0,8,1
2065,479,3,25,92,5,74,0,30,2,1,30,0,10,4,44,0,0,0,1,0,12,1
2066,479,3,25,99,7,81,1,22,4,1,22,0,7,6,59,1,3,0,0,1,11,3
2067,479,3,25,172,5,56,1,18,1,0,0,0,7,5,56,1,0,1,0,1,8,1
2068,479,3,25,175,4,38,0,17,3,1,17,0,4,3,21,0,1,0,0,0,7,1
